OTU,Day,Month,Year,value
Otu0190,3,7,2007,17
Otu0198,3,7,2007,5
Otu0230,3,7,2007,17
Otu0243,3,7,2007,2
Otu0280,3,7,2007,12
Otu0297,3,7,2007,2
Otu0307,3,7,2007,91
Otu0310,3,7,2007,2
Otu0338,3,7,2007,2
Otu0369,3,7,2007,14
Otu0396,3,7,2007,18
Otu0398,3,7,2007,5
Otu0418,3,7,2007,42
Otu0424,3,7,2007,54
Otu0466,3,7,2007,2
Otu0472,3,7,2007,36
Otu0519,3,7,2007,11
Otu0522,3,7,2007,55
Otu0537,3,7,2007,6
Otu0538,3,7,2007,30
Otu0541,3,7,2007,3
Otu0542,3,7,2007,2
Otu0548,3,7,2007,4
Otu0579,3,7,2007,4
Otu0678,3,7,2007,41
Otu0687,3,7,2007,4
Otu0735,3,7,2007,9
Otu0739,3,7,2007,52
Otu0797,3,7,2007,4
Otu0813,3,7,2007,112
Otu0891,3,7,2007,64
Otu0923,3,7,2007,204
Otu1013,3,7,2007,22
Otu1017,3,7,2007,4
Otu1031,3,7,2007,4
Otu1033,3,7,2007,4
Otu1047,3,7,2007,2
Otu1185,3,7,2007,9
Otu1237,3,7,2007,103
Otu1269,3,7,2007,32
Otu1407,3,7,2007,2
Otu1409,3,7,2007,7
Otu1673,3,7,2007,29
Otu2033,3,7,2007,3
Otu2192,3,7,2007,9
Otu2383,3,7,2007,3
Otu2657,3,7,2007,10
Otu2764,3,7,2007,4
Otu2937,3,7,2007,4
Otu3028,3,7,2007,29
Otu3276,3,7,2007,2
Otu3305,3,7,2007,8
Otu3468,3,7,2007,122
Otu3822,3,7,2007,15
Otu3829,3,7,2007,2
Otu3857,3,7,2007,2
Otu4003,3,7,2007,31
Otu4081,3,7,2007,2
Otu4239,3,7,2007,21
Otu4401,3,7,2007,6
Otu4635,3,7,2007,22
Otu4687,3,7,2007,13
Otu4969,3,7,2007,5
Otu5204,3,7,2007,6
Otu5395,3,7,2007,3
Otu5653,3,7,2007,3
Otu5741,3,7,2007,2
Otu5851,3,7,2007,2
Otu5954,3,7,2007,15
Otu0001,5,7,2007,6
Otu0005,5,7,2007,14
Otu0034,5,7,2007,15
Otu0042,5,7,2007,7
Otu0045,5,7,2007,4
Otu0053,5,7,2007,80
Otu0060,5,7,2007,167
Otu0076,5,7,2007,104
Otu0079,5,7,2007,6
Otu0080,5,7,2007,2
Otu0097,5,7,2007,244
Otu0098,5,7,2007,70
Otu0104,5,7,2007,19
Otu0105,5,7,2007,6
Otu0108,5,7,2007,4
Otu0120,5,7,2007,2
Otu0143,5,7,2007,10
Otu0179,5,7,2007,2
Otu0184,5,7,2007,227
Otu0189,5,7,2007,2
Otu0190,5,7,2007,16
Otu0198,5,7,2007,6
Otu0209,5,7,2007,2
Otu0230,5,7,2007,20
Otu0280,5,7,2007,2
Otu0315,5,7,2007,2
Otu0320,5,7,2007,2
Otu0322,5,7,2007,4
Otu0369,5,7,2007,13
Otu0396,5,7,2007,17
Otu0398,5,7,2007,8
Otu0418,5,7,2007,72
Otu0424,5,7,2007,117
Otu0472,5,7,2007,51
Otu0519,5,7,2007,2
Otu0522,5,7,2007,41
Otu0537,5,7,2007,12
Otu0538,5,7,2007,18
Otu0541,5,7,2007,6
Otu0542,5,7,2007,2
Otu0678,5,7,2007,34
Otu0687,5,7,2007,2
Otu0735,5,7,2007,12
Otu0739,5,7,2007,60
Otu0797,5,7,2007,2
Otu0813,5,7,2007,139
Otu0891,5,7,2007,101
Otu0920,5,7,2007,2
Otu0923,5,7,2007,166
Otu1013,5,7,2007,37
Otu1031,5,7,2007,3
Otu1033,5,7,2007,2
Otu1047,5,7,2007,3
Otu1182,5,7,2007,10
Otu1185,5,7,2007,7
Otu1237,5,7,2007,138
Otu1269,5,7,2007,16
Otu1484,5,7,2007,2
Otu1673,5,7,2007,60
Otu2033,5,7,2007,4
Otu2657,5,7,2007,13
Otu2764,5,7,2007,6
Otu2937,5,7,2007,12
Otu3028,5,7,2007,26
Otu3275,5,7,2007,2
Otu3276,5,7,2007,6
Otu3305,5,7,2007,9
Otu3468,5,7,2007,45
Otu3822,5,7,2007,10
Otu3829,5,7,2007,3
Otu4003,5,7,2007,50
Otu4239,5,7,2007,50
Otu4635,5,7,2007,10
Otu4687,5,7,2007,7
Otu4969,5,7,2007,2
Otu5204,5,7,2007,6
Otu5395,5,7,2007,5
Otu5653,5,7,2007,5
Otu5851,5,7,2007,2
Otu0001,5,7,2007,9
Otu0005,5,7,2007,23
Otu0015,5,7,2007,2
Otu0034,5,7,2007,19
Otu0042,5,7,2007,3
Otu0053,5,7,2007,72
Otu0058,5,7,2007,2
Otu0060,5,7,2007,137
Otu0076,5,7,2007,103
Otu0079,5,7,2007,11
Otu0080,5,7,2007,2
Otu0097,5,7,2007,224
Otu0098,5,7,2007,63
Otu0104,5,7,2007,18
Otu0105,5,7,2007,3
Otu0108,5,7,2007,5
Otu0143,5,7,2007,8
Otu0184,5,7,2007,218
Otu0189,5,7,2007,18
Otu0190,5,7,2007,15
Otu0197,5,7,2007,2
Otu0198,5,7,2007,7
Otu0208,5,7,2007,2
Otu0230,5,7,2007,17
Otu0280,5,7,2007,3
Otu0315,5,7,2007,8
Otu0322,5,7,2007,2
Otu0369,5,7,2007,12
Otu0396,5,7,2007,23
Otu0398,5,7,2007,5
Otu0418,5,7,2007,80
Otu0424,5,7,2007,144
Otu0472,5,7,2007,39
Otu0519,5,7,2007,9
Otu0522,5,7,2007,45
Otu0537,5,7,2007,7
Otu0538,5,7,2007,20
Otu0541,5,7,2007,4
Otu0542,5,7,2007,2
Otu0548,5,7,2007,2
Otu0567,5,7,2007,2
Otu0678,5,7,2007,26
Otu0687,5,7,2007,3
Otu0735,5,7,2007,15
Otu0739,5,7,2007,68
Otu0813,5,7,2007,132
Otu0891,5,7,2007,100
Otu0923,5,7,2007,166
Otu1013,5,7,2007,32
Otu1031,5,7,2007,4
Otu1033,5,7,2007,8
Otu1047,5,7,2007,2
Otu1182,5,7,2007,7
Otu1185,5,7,2007,11
Otu1237,5,7,2007,144
Otu1269,5,7,2007,22
Otu1409,5,7,2007,2
Otu1673,5,7,2007,81
Otu1967,5,7,2007,2
Otu2033,5,7,2007,4
Otu2166,5,7,2007,2
Otu2192,5,7,2007,2
Otu2440,5,7,2007,2
Otu2657,5,7,2007,9
Otu2764,5,7,2007,8
Otu2765,5,7,2007,2
Otu2937,5,7,2007,11
Otu3028,5,7,2007,29
Otu3065,5,7,2007,2
Otu3275,5,7,2007,2
Otu3305,5,7,2007,7
Otu3468,5,7,2007,35
Otu3635,5,7,2007,3
Otu3822,5,7,2007,8
Otu3829,5,7,2007,2
Otu4003,5,7,2007,57
Otu4239,5,7,2007,45
Otu4635,5,7,2007,6
Otu4687,5,7,2007,9
Otu4969,5,7,2007,4
Otu5075,5,7,2007,2
Otu5264,5,7,2007,3
Otu5395,5,7,2007,7
Otu5514,5,7,2007,2
Otu5653,5,7,2007,5
Otu5855,5,7,2007,2
Otu0001,7,8,2007,18
Otu0004,7,8,2007,25
Otu0005,7,8,2007,37
Otu0024,7,8,2007,3
Otu0034,7,8,2007,2
Otu0042,7,8,2007,20
Otu0044,7,8,2007,2
Otu0045,7,8,2007,4
Otu0053,7,8,2007,43
Otu0060,7,8,2007,78
Otu0069,7,8,2007,3
Otu0076,7,8,2007,8
Otu0079,7,8,2007,69
Otu0087,7,8,2007,3
Otu0090,7,8,2007,5
Otu0094,7,8,2007,2
Otu0097,7,8,2007,167
Otu0105,7,8,2007,3
Otu0108,7,8,2007,8
Otu0120,7,8,2007,3
Otu0124,7,8,2007,4
Otu0136,7,8,2007,5
Otu0151,7,8,2007,15
Otu0179,7,8,2007,4
Otu0184,7,8,2007,105
Otu0189,7,8,2007,37
Otu0190,7,8,2007,3
Otu0197,7,8,2007,3
Otu0198,7,8,2007,4
Otu0208,7,8,2007,3
Otu0228,7,8,2007,4
Otu0230,7,8,2007,3
Otu0235,7,8,2007,3
Otu0243,7,8,2007,4
Otu0269,7,8,2007,7
Otu0275,7,8,2007,3
Otu0280,7,8,2007,11
Otu0297,7,8,2007,4
Otu0307,7,8,2007,2
Otu0311,7,8,2007,134
Otu0315,7,8,2007,5
Otu0320,7,8,2007,18
Otu0338,7,8,2007,2
Otu0369,7,8,2007,51
Otu0394,7,8,2007,26
Otu0396,7,8,2007,20
Otu0398,7,8,2007,8
Otu0418,7,8,2007,4
Otu0424,7,8,2007,11
Otu0425,7,8,2007,18
Otu0472,7,8,2007,97
Otu0494,7,8,2007,2
Otu0498,7,8,2007,25
Otu0522,7,8,2007,61
Otu0524,7,8,2007,2
Otu0526,7,8,2007,16
Otu0537,7,8,2007,28
Otu0538,7,8,2007,8
Otu0548,7,8,2007,6
Otu0552,7,8,2007,2
Otu0576,7,8,2007,2
Otu0634,7,8,2007,6
Otu0678,7,8,2007,53
Otu0687,7,8,2007,24
Otu0722,7,8,2007,3
Otu0735,7,8,2007,15
Otu0739,7,8,2007,29
Otu0785,7,8,2007,12
Otu0797,7,8,2007,2
Otu0798,7,8,2007,3
Otu0806,7,8,2007,9
Otu0813,7,8,2007,166
Otu0827,7,8,2007,3
Otu0858,7,8,2007,5
Otu0891,7,8,2007,5
Otu0898,7,8,2007,23
Otu0920,7,8,2007,2
Otu0923,7,8,2007,143
Otu0943,7,8,2007,3
Otu1013,7,8,2007,45
Otu1018,7,8,2007,4
Otu1031,7,8,2007,19
Otu1032,7,8,2007,3
Otu1167,7,8,2007,3
Otu1182,7,8,2007,46
Otu1207,7,8,2007,2
Otu1237,7,8,2007,74
Otu1269,7,8,2007,14
Otu1309,7,8,2007,21
Otu1409,7,8,2007,9
Otu1411,7,8,2007,9
Otu1413,7,8,2007,3
Otu1417,7,8,2007,7
Otu1462,7,8,2007,24
Otu1477,7,8,2007,4
Otu1554,7,8,2007,3
Otu1642,7,8,2007,3
Otu1673,7,8,2007,6
Otu1754,7,8,2007,6
Otu1847,7,8,2007,4
Otu1869,7,8,2007,4
Otu1910,7,8,2007,4
Otu2060,7,8,2007,12
Otu2139,7,8,2007,2
Otu2285,7,8,2007,5
Otu2416,7,8,2007,6
Otu2440,7,8,2007,2
Otu2523,7,8,2007,4
Otu2685,7,8,2007,3
Otu2764,7,8,2007,6
Otu2819,7,8,2007,2
Otu2913,7,8,2007,2
Otu3028,7,8,2007,19
Otu3275,7,8,2007,3
Otu3276,7,8,2007,5
Otu3305,7,8,2007,4
Otu3361,7,8,2007,2
Otu3408,7,8,2007,2
Otu3468,7,8,2007,14
Otu3525,7,8,2007,2
Otu3534,7,8,2007,3
Otu3574,7,8,2007,4
Otu3660,7,8,2007,2
Otu3684,7,8,2007,16
Otu3701,7,8,2007,4
Otu3722,7,8,2007,2
Otu3822,7,8,2007,8
Otu3864,7,8,2007,18
Otu4003,7,8,2007,24
Otu4464,7,8,2007,4
Otu4473,7,8,2007,4
Otu4475,7,8,2007,2
Otu4502,7,8,2007,4
Otu4594,7,8,2007,2
Otu4635,7,8,2007,6
Otu4686,7,8,2007,2
Otu4687,7,8,2007,5
Otu4804,7,8,2007,16
Otu5009,7,8,2007,3
Otu5162,7,8,2007,2
Otu5218,7,8,2007,2
Otu5542,7,8,2007,4
Otu5851,7,8,2007,20
Otu5899,7,8,2007,10
Otu5976,7,8,2007,5
Otu6005,7,8,2007,3
Otu6094,7,8,2007,2
Otu6150,7,8,2007,6
Otu6169,7,8,2007,26
Otu6244,7,8,2007,3
Otu6247,7,8,2007,3
Otu0001,7,8,2007,30
Otu0004,7,8,2007,24
Otu0005,7,8,2007,27
Otu0015,7,8,2007,2
Otu0021,7,8,2007,3
Otu0024,7,8,2007,7
Otu0034,7,8,2007,3
Otu0042,7,8,2007,19
Otu0045,7,8,2007,4
Otu0053,7,8,2007,38
Otu0058,7,8,2007,4
Otu0060,7,8,2007,66
Otu0069,7,8,2007,6
Otu0076,7,8,2007,7
Otu0079,7,8,2007,72
Otu0087,7,8,2007,3
Otu0090,7,8,2007,6
Otu0097,7,8,2007,202
Otu0104,7,8,2007,2
Otu0105,7,8,2007,3
Otu0108,7,8,2007,5
Otu0109,7,8,2007,2
Otu0118,7,8,2007,3
Otu0151,7,8,2007,8
Otu0179,7,8,2007,3
Otu0184,7,8,2007,98
Otu0189,7,8,2007,36
Otu0190,7,8,2007,4
Otu0197,7,8,2007,10
Otu0198,7,8,2007,4
Otu0208,7,8,2007,10
Otu0220,7,8,2007,3
Otu0230,7,8,2007,2
Otu0243,7,8,2007,2
Otu0244,7,8,2007,2
Otu0249,7,8,2007,2
Otu0269,7,8,2007,3
Otu0280,7,8,2007,15
Otu0297,7,8,2007,5
Otu0311,7,8,2007,142
Otu0315,7,8,2007,2
Otu0320,7,8,2007,22
Otu0338,7,8,2007,3
Otu0369,7,8,2007,65
Otu0383,7,8,2007,6
Otu0394,7,8,2007,26
Otu0396,7,8,2007,23
Otu0398,7,8,2007,6
Otu0418,7,8,2007,8
Otu0424,7,8,2007,7
Otu0425,7,8,2007,17
Otu0461,7,8,2007,2
Otu0472,7,8,2007,73
Otu0498,7,8,2007,24
Otu0519,7,8,2007,2
Otu0522,7,8,2007,76
Otu0526,7,8,2007,12
Otu0537,7,8,2007,28
Otu0538,7,8,2007,4
Otu0548,7,8,2007,5
Otu0552,7,8,2007,3
Otu0606,7,8,2007,2
Otu0634,7,8,2007,3
Otu0669,7,8,2007,2
Otu0678,7,8,2007,48
Otu0687,7,8,2007,20
Otu0702,7,8,2007,3
Otu0722,7,8,2007,5
Otu0735,7,8,2007,18
Otu0739,7,8,2007,29
Otu0783,7,8,2007,2
Otu0785,7,8,2007,9
Otu0797,7,8,2007,3
Otu0798,7,8,2007,7
Otu0806,7,8,2007,7
Otu0813,7,8,2007,122
Otu0854,7,8,2007,3
Otu0858,7,8,2007,4
Otu0886,7,8,2007,2
Otu0891,7,8,2007,10
Otu0898,7,8,2007,22
Otu0901,7,8,2007,2
Otu0923,7,8,2007,111
Otu0943,7,8,2007,2
Otu1013,7,8,2007,61
Otu1018,7,8,2007,4
Otu1031,7,8,2007,15
Otu1113,7,8,2007,2
Otu1150,7,8,2007,3
Otu1182,7,8,2007,44
Otu1185,7,8,2007,5
Otu1237,7,8,2007,79
Otu1269,7,8,2007,15
Otu1309,7,8,2007,15
Otu1409,7,8,2007,7
Otu1411,7,8,2007,15
Otu1413,7,8,2007,7
Otu1417,7,8,2007,13
Otu1462,7,8,2007,28
Otu1477,7,8,2007,6
Otu1554,7,8,2007,3
Otu1673,7,8,2007,3
Otu1733,7,8,2007,2
Otu1754,7,8,2007,3
Otu1869,7,8,2007,4
Otu1910,7,8,2007,4
Otu2033,7,8,2007,5
Otu2060,7,8,2007,9
Otu2285,7,8,2007,3
Otu2416,7,8,2007,3
Otu2685,7,8,2007,3
Otu2764,7,8,2007,6
Otu2938,7,8,2007,3
Otu3028,7,8,2007,17
Otu3065,7,8,2007,2
Otu3225,7,8,2007,3
Otu3275,7,8,2007,3
Otu3276,7,8,2007,6
Otu3305,7,8,2007,5
Otu3408,7,8,2007,2
Otu3468,7,8,2007,16
Otu3534,7,8,2007,3
Otu3574,7,8,2007,3
Otu3684,7,8,2007,21
Otu3822,7,8,2007,14
Otu3864,7,8,2007,32
Otu3901,7,8,2007,4
Otu4003,7,8,2007,27
Otu4081,7,8,2007,2
Otu4264,7,8,2007,3
Otu4464,7,8,2007,6
Otu4473,7,8,2007,8
Otu4594,7,8,2007,2
Otu4606,7,8,2007,4
Otu4686,7,8,2007,3
Otu4687,7,8,2007,2
Otu4804,7,8,2007,21
Otu5162,7,8,2007,4
Otu5493,7,8,2007,2
Otu5542,7,8,2007,6
Otu5653,7,8,2007,2
Otu5851,7,8,2007,19
Otu5899,7,8,2007,16
Otu5976,7,8,2007,6
Otu6005,7,8,2007,7
Otu6150,7,8,2007,6
Otu6169,7,8,2007,25
Otu6179,7,8,2007,3
Otu6203,7,8,2007,2
Otu6244,7,8,2007,3
Otu0001,8,11,2007,83
Otu0005,8,11,2007,16
Otu0014,8,11,2007,5
Otu0024,8,11,2007,2
Otu0032,8,11,2007,4
Otu0034,8,11,2007,2
Otu0042,8,11,2007,25
Otu0045,8,11,2007,9
Otu0053,8,11,2007,51
Otu0058,8,11,2007,73
Otu0060,8,11,2007,40
Otu0076,8,11,2007,3
Otu0079,8,11,2007,14
Otu0097,8,11,2007,429
Otu0098,8,11,2007,6
Otu0104,8,11,2007,3
Otu0110,8,11,2007,3
Otu0118,8,11,2007,9
Otu0120,8,11,2007,3
Otu0143,8,11,2007,8
Otu0184,8,11,2007,266
Otu0189,8,11,2007,88
Otu0190,8,11,2007,9
Otu0197,8,11,2007,12
Otu0204,8,11,2007,2
Otu0216,8,11,2007,2
Otu0243,8,11,2007,4
Otu0254,8,11,2007,2
Otu0280,8,11,2007,4
Otu0369,8,11,2007,21
Otu0396,8,11,2007,4
Otu0398,8,11,2007,7
Otu0418,8,11,2007,2
Otu0424,8,11,2007,2
Otu0453,8,11,2007,2
Otu0472,8,11,2007,40
Otu0498,8,11,2007,33
Otu0519,8,11,2007,5
Otu0522,8,11,2007,10
Otu0537,8,11,2007,46
Otu0538,8,11,2007,18
Otu0541,8,11,2007,47
Otu0548,8,11,2007,2
Otu0585,8,11,2007,5
Otu0678,8,11,2007,70
Otu0687,8,11,2007,17
Otu0739,8,11,2007,34
Otu0783,8,11,2007,37
Otu0785,8,11,2007,3
Otu0797,8,11,2007,6
Otu0813,8,11,2007,53
Otu0898,8,11,2007,23
Otu0901,8,11,2007,24
Otu0923,8,11,2007,200
Otu1013,8,11,2007,32
Otu1017,8,11,2007,4
Otu1030,8,11,2007,2
Otu1031,8,11,2007,12
Otu1033,8,11,2007,2
Otu1113,8,11,2007,5
Otu1122,8,11,2007,6
Otu1150,8,11,2007,3
Otu1178,8,11,2007,4
Otu1185,8,11,2007,16
Otu1207,8,11,2007,11
Otu1237,8,11,2007,137
Otu1269,8,11,2007,13
Otu1353,8,11,2007,5
Otu1407,8,11,2007,8
Otu1409,8,11,2007,54
Otu1462,8,11,2007,3
Otu1477,8,11,2007,7
Otu1505,8,11,2007,2
Otu1673,8,11,2007,29
Otu2033,8,11,2007,6
Otu2139,8,11,2007,2
Otu2602,8,11,2007,4
Otu2657,8,11,2007,2
Otu2695,8,11,2007,2
Otu2764,8,11,2007,10
Otu2812,8,11,2007,6
Otu3023,8,11,2007,2
Otu3028,8,11,2007,18
Otu3276,8,11,2007,3
Otu3468,8,11,2007,5
Otu3635,8,11,2007,6
Otu3864,8,11,2007,40
Otu3946,8,11,2007,2
Otu4003,8,11,2007,32
Otu4133,8,11,2007,4
Otu4643,8,11,2007,18
Otu5133,8,11,2007,8
Otu5193,8,11,2007,2
Otu5208,8,11,2007,3
Otu5345,8,11,2007,2
Otu5628,8,11,2007,5
Otu5846,8,11,2007,3
Otu5851,8,11,2007,16
Otu6068,8,11,2007,3
Otu6102,8,11,2007,5
Otu6221,8,11,2007,3
Otu0001,8,11,2007,68
Otu0002,8,11,2007,3
Otu0005,8,11,2007,29
Otu0014,8,11,2007,3
Otu0023,8,11,2007,4
Otu0024,8,11,2007,2
Otu0034,8,11,2007,2
Otu0042,8,11,2007,29
Otu0044,8,11,2007,2
Otu0045,8,11,2007,3
Otu0053,8,11,2007,48
Otu0058,8,11,2007,75
Otu0060,8,11,2007,30
Otu0079,8,11,2007,21
Otu0097,8,11,2007,463
Otu0098,8,11,2007,7
Otu0104,8,11,2007,2
Otu0118,8,11,2007,5
Otu0120,8,11,2007,4
Otu0143,8,11,2007,6
Otu0184,8,11,2007,295
Otu0189,8,11,2007,105
Otu0190,8,11,2007,11
Otu0195,8,11,2007,3
Otu0197,8,11,2007,5
Otu0243,8,11,2007,2
Otu0249,8,11,2007,2
Otu0254,8,11,2007,2
Otu0257,8,11,2007,3
Otu0280,8,11,2007,3
Otu0297,8,11,2007,2
Otu0307,8,11,2007,2
Otu0369,8,11,2007,22
Otu0384,8,11,2007,3
Otu0396,8,11,2007,4
Otu0398,8,11,2007,7
Otu0418,8,11,2007,5
Otu0453,8,11,2007,2
Otu0463,8,11,2007,2
Otu0472,8,11,2007,30
Otu0498,8,11,2007,23
Otu0519,8,11,2007,7
Otu0522,8,11,2007,7
Otu0537,8,11,2007,42
Otu0538,8,11,2007,20
Otu0541,8,11,2007,43
Otu0548,8,11,2007,5
Otu0585,8,11,2007,6
Otu0678,8,11,2007,61
Otu0679,8,11,2007,2
Otu0687,8,11,2007,11
Otu0739,8,11,2007,37
Otu0783,8,11,2007,30
Otu0785,8,11,2007,3
Otu0797,8,11,2007,5
Otu0813,8,11,2007,75
Otu0898,8,11,2007,17
Otu0901,8,11,2007,24
Otu0923,8,11,2007,187
Otu1013,8,11,2007,44
Otu1017,8,11,2007,8
Otu1031,8,11,2007,7
Otu1053,8,11,2007,2
Otu1113,8,11,2007,3
Otu1178,8,11,2007,7
Otu1185,8,11,2007,19
Otu1194,8,11,2007,2
Otu1207,8,11,2007,6
Otu1237,8,11,2007,95
Otu1269,8,11,2007,16
Otu1353,8,11,2007,7
Otu1407,8,11,2007,10
Otu1409,8,11,2007,50
Otu1413,8,11,2007,6
Otu1456,8,11,2007,2
Otu1477,8,11,2007,8
Otu1673,8,11,2007,35
Otu2033,8,11,2007,4
Otu2139,8,11,2007,2
Otu2602,8,11,2007,3
Otu2657,8,11,2007,4
Otu2695,8,11,2007,5
Otu2745,8,11,2007,2
Otu2764,8,11,2007,2
Otu2812,8,11,2007,11
Otu3023,8,11,2007,2
Otu3028,8,11,2007,17
Otu3468,8,11,2007,5
Otu3635,8,11,2007,5
Otu3701,8,11,2007,3
Otu3864,8,11,2007,58
Otu4003,8,11,2007,33
Otu4133,8,11,2007,5
Otu4202,8,11,2007,4
Otu4237,8,11,2007,2
Otu4643,8,11,2007,16
Otu5133,8,11,2007,12
Otu5193,8,11,2007,2
Otu5224,8,11,2007,2
Otu5628,8,11,2007,4
Otu5730,8,11,2007,6
Otu5851,8,11,2007,11
Otu6102,8,11,2007,3
Otu6114,8,11,2007,3
Otu6221,8,11,2007,4
Otu0001,9,8,2007,11
Otu0004,9,8,2007,8
Otu0005,9,8,2007,25
Otu0015,9,8,2007,3
Otu0017,9,8,2007,2
Otu0024,9,8,2007,2
Otu0034,9,8,2007,9
Otu0042,9,8,2007,16
Otu0053,9,8,2007,68
Otu0058,9,8,2007,4
Otu0060,9,8,2007,69
Otu0069,9,8,2007,2
Otu0076,9,8,2007,2
Otu0079,9,8,2007,81
Otu0090,9,8,2007,2
Otu0097,9,8,2007,188
Otu0104,9,8,2007,5
Otu0105,9,8,2007,9
Otu0108,9,8,2007,11
Otu0109,9,8,2007,4
Otu0118,9,8,2007,3
Otu0120,9,8,2007,2
Otu0124,9,8,2007,3
Otu0136,9,8,2007,9
Otu0151,9,8,2007,8
Otu0184,9,8,2007,124
Otu0189,9,8,2007,30
Otu0197,9,8,2007,3
Otu0198,9,8,2007,10
Otu0208,9,8,2007,3
Otu0228,9,8,2007,2
Otu0235,9,8,2007,2
Otu0244,9,8,2007,6
Otu0249,9,8,2007,2
Otu0269,9,8,2007,12
Otu0280,9,8,2007,9
Otu0297,9,8,2007,10
Otu0311,9,8,2007,143
Otu0315,9,8,2007,6
Otu0320,9,8,2007,18
Otu0369,9,8,2007,24
Otu0383,9,8,2007,5
Otu0384,9,8,2007,2
Otu0394,9,8,2007,35
Otu0396,9,8,2007,26
Otu0398,9,8,2007,5
Otu0418,9,8,2007,12
Otu0424,9,8,2007,7
Otu0425,9,8,2007,24
Otu0472,9,8,2007,56
Otu0498,9,8,2007,29
Otu0522,9,8,2007,54
Otu0526,9,8,2007,9
Otu0537,9,8,2007,19
Otu0538,9,8,2007,25
Otu0548,9,8,2007,5
Otu0678,9,8,2007,48
Otu0679,9,8,2007,3
Otu0687,9,8,2007,11
Otu0702,9,8,2007,2
Otu0722,9,8,2007,3
Otu0735,9,8,2007,16
Otu0739,9,8,2007,36
Otu0755,9,8,2007,2
Otu0785,9,8,2007,8
Otu0797,9,8,2007,5
Otu0798,9,8,2007,5
Otu0806,9,8,2007,13
Otu0813,9,8,2007,152
Otu0858,9,8,2007,4
Otu0891,9,8,2007,9
Otu0898,9,8,2007,18
Otu0907,9,8,2007,8
Otu0923,9,8,2007,124
Otu0957,9,8,2007,2
Otu1013,9,8,2007,49
Otu1018,9,8,2007,6
Otu1031,9,8,2007,23
Otu1032,9,8,2007,2
Otu1182,9,8,2007,30
Otu1207,9,8,2007,2
Otu1220,9,8,2007,2
Otu1237,9,8,2007,76
Otu1269,9,8,2007,20
Otu1299,9,8,2007,2
Otu1309,9,8,2007,21
Otu1409,9,8,2007,14
Otu1411,9,8,2007,9
Otu1413,9,8,2007,4
Otu1417,9,8,2007,3
Otu1430,9,8,2007,2
Otu1462,9,8,2007,18
Otu1477,9,8,2007,5
Otu1505,9,8,2007,3
Otu1554,9,8,2007,2
Otu1585,9,8,2007,23
Otu1673,9,8,2007,3
Otu1748,9,8,2007,3
Otu1754,9,8,2007,6
Otu1797,9,8,2007,2
Otu1817,9,8,2007,2
Otu1847,9,8,2007,2
Otu2033,9,8,2007,4
Otu2060,9,8,2007,9
Otu2114,9,8,2007,2
Otu2139,9,8,2007,3
Otu2166,9,8,2007,2
Otu2416,9,8,2007,11
Otu2440,9,8,2007,2
Otu2523,9,8,2007,6
Otu2551,9,8,2007,2
Otu2569,9,8,2007,4
Otu2674,9,8,2007,2
Otu2764,9,8,2007,9
Otu2783,9,8,2007,2
Otu2819,9,8,2007,2
Otu3028,9,8,2007,9
Otu3225,9,8,2007,2
Otu3275,9,8,2007,3
Otu3276,9,8,2007,5
Otu3305,9,8,2007,4
Otu3361,9,8,2007,2
Otu3468,9,8,2007,56
Otu3638,9,8,2007,2
Otu3660,9,8,2007,3
Otu3684,9,8,2007,31
Otu3813,9,8,2007,4
Otu3822,9,8,2007,6
Otu3864,9,8,2007,34
Otu4003,9,8,2007,11
Otu4464,9,8,2007,8
Otu4473,9,8,2007,18
Otu4488,9,8,2007,2
Otu4686,9,8,2007,2
Otu4804,9,8,2007,9
Otu4841,9,8,2007,6
Otu5493,9,8,2007,2
Otu5542,9,8,2007,9
Otu5653,9,8,2007,2
Otu5851,9,8,2007,26
Otu5899,9,8,2007,4
Otu5976,9,8,2007,14
Otu6005,9,8,2007,7
Otu6094,9,8,2007,2
Otu6169,9,8,2007,17
Otu6179,9,8,2007,2
Otu6247,9,8,2007,2
Otu0001,9,8,2007,8
Otu0004,9,8,2007,10
Otu0005,9,8,2007,36
Otu0015,9,8,2007,3
Otu0024,9,8,2007,3
Otu0034,9,8,2007,11
Otu0042,9,8,2007,18
Otu0045,9,8,2007,3
Otu0053,9,8,2007,59
Otu0058,9,8,2007,2
Otu0060,9,8,2007,76
Otu0069,9,8,2007,3
Otu0076,9,8,2007,5
Otu0079,9,8,2007,77
Otu0090,9,8,2007,5
Otu0097,9,8,2007,182
Otu0105,9,8,2007,4
Otu0108,9,8,2007,7
Otu0109,9,8,2007,2
Otu0118,9,8,2007,3
Otu0120,9,8,2007,4
Otu0124,9,8,2007,2
Otu0135,9,8,2007,3
Otu0136,9,8,2007,13
Otu0151,9,8,2007,6
Otu0179,9,8,2007,3
Otu0184,9,8,2007,144
Otu0189,9,8,2007,27
Otu0190,9,8,2007,4
Otu0197,9,8,2007,2
Otu0198,9,8,2007,12
Otu0208,9,8,2007,4
Otu0235,9,8,2007,2
Otu0244,9,8,2007,3
Otu0269,9,8,2007,6
Otu0280,9,8,2007,10
Otu0297,9,8,2007,10
Otu0311,9,8,2007,132
Otu0315,9,8,2007,8
Otu0320,9,8,2007,12
Otu0369,9,8,2007,36
Otu0383,9,8,2007,5
Otu0394,9,8,2007,30
Otu0396,9,8,2007,12
